Repository URL,Pull Request URL,PR Title,Total Interesting Keywords,"""Promise"" Occurrances","""Async"" Occurrances","""Await"" Occurrances",Files Changed,Lines Changed,PR Creation Date
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32910,✅ [`amp-ooyala-player`] Add unit tests to improve test coverage.,8,0,4,4,1,162,2021-02-25T09:34:47Z
https://api.github.com/repos/github/include-fragment-element,https://github.com/github/include-fragment-element/pull/65,fix: guarantee order of load events,8,8,0,0,2,87,2021-03-09T17:59:06Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/33922,[amp-story-auto-analytics] Add default linker,8,0,4,4,3,70,2021-04-20T20:07:04Z
https://api.github.com/repos/klieber/media-sync,https://github.com/klieber/media-sync/pull/276,build(deps): update dependency jest to v27,8,0,4,4,3,3247,2021-05-25T09:40:35Z
https://api.github.com/repos/rtCamp/amphtml,https://github.com/rtCamp/amphtml/pull/17,🧪 Self-hosting for experimental Features and Components for `px-newspack.rt.gw`,8,0,4,4,30,3180,2022-02-03T07:03:10Z
https://api.github.com/repos/vaadin/web-components,https://github.com/vaadin/web-components/pull/3573,chore: fix flaky shadow focus mixin test,8,0,4,4,1,1,2022-03-16T09:29:01Z
https://api.github.com/repos/alex-i-blair/compendium,https://github.com/alex-i-blair/compendium/pull/3,race condition solved with waitForElementToBeRemoved,8,0,2,6,1,14,2022-04-28T18:38:10Z
https://api.github.com/repos/MarkLysenkoZp/messenger,https://github.com/MarkLysenkoZp/messenger/pull/28,To disable flaky tests,8,0,4,4,2,4,2022-08-06T23:25:57Z
lodash/lodash,https://github.com/lodash/lodash/pull/5512,feat(Function): add method sync,8,6,2,0,4,206,2022-08-27T13:04:29Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/44702,Fix insertion point showing up unexpectedly,8,0,4,4,5,58,2022-10-05T10:05:12Z
https://api.github.com/repos/fastify/fastify,https://github.com/fastify/fastify/pull/4383,fix: trailers async race condition,8,0,5,3,2,146,2022-10-27T14:24:12Z
https://api.github.com/repos/tbf-challenge/teamwork-be,https://github.com/tbf-challenge/teamwork-be/pull/300,add logs to flaky test,8,0,7,1,1,8,2022-11-06T13:27:07Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/24456,54747 ds web component forms library integration,8,0,7,0,30,2228,2023-06-06T17:11:54Z
https://api.github.com/repos/prebid/Prebid.js,https://github.com/prebid/Prebid.js/pull/10558,Core & currency module: fix bug where bid responses are collected after auction ends,8,7,1,0,4,210,2023-10-02T19:44:17Z
https://api.github.com/repos/LaunchPadLab/lp-components,https://github.com/LaunchPadLab/lp-components/pull/621,Fix flaky aria-disabled tests,8,0,4,4,2,6,2023-11-09T03:05:24Z
https://api.github.com/repos/veertech/localstack-aws-ses-email-viewer,https://github.com/veertech/localstack-aws-ses-email-viewer/pull/3,Bump node-fetch from 2.7.0 to 3.3.2,8,0,4,4,8,149,2023-11-29T11:00:02Z
https://api.github.com/repos/prebid/Prebid.js,https://github.com/prebid/Prebid.js/pull/10779,Core & PBS adapter: fix race condition between network timeout and auction timeout,8,8,0,0,8,166,2023-11-30T16:33:39Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/24556,chore: adds quality gate for rerunning e2e spec files that are new or have been modified,8,0,3,5,6,262,2024-05-16T11:15:53Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/24812,"test: Fix flaky test ""lockdown the UI and background environments are locked down""",8,0,2,6,1,1,2024-05-28T09:52:18Z
mikro-orm/mikro-orm,https://github.com/mikro-orm/mikro-orm/pull/5630,fix(core): ensure correct mapping of related columns to owning entity fields for complex relations,8,0,3,5,3,389,2024-05-30T02:31:06Z
https://api.github.com/repos/ManageIQ/manageiq-v2v,https://github.com/ManageIQ/manageiq-v2v/pull/849,Fetch providers first,7,3,2,2,4,60,2019-01-14T15:52:56Z
https://api.github.com/repos/sequelize/sequelize,https://github.com/sequelize/sequelize/pull/11249,Fix: postgresql's ensureEnums (#11053),7,7,0,0,3,211,2019-07-30T10:48:03Z
https://api.github.com/repos/serverless/serverless,https://github.com/serverless/serverless/pull/6867,Integration tests improvements and fixes,7,6,1,0,23,701,2019-10-21T10:24:49Z
https://api.github.com/repos/greenbone/gsa,https://github.com/greenbone/gsa/pull/1777,Fix flaky policies list page test,7,1,3,3,1,4,2019-11-12T13:09:27Z
https://api.github.com/repos/videojs/http-streaming,https://github.com/videojs/http-streaming/pull/707,fix: race condition preventing qualityLevels from being populating,7,0,7,0,6,79,2020-01-07T21:40:41Z
https://api.github.com/repos/videojs/http-streaming,https://github.com/videojs/http-streaming/pull/771,test: skip flaky test,7,0,7,0,1,3,2020-03-16T20:38:21Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/13419,[Experimental] Do not type check twice,7,0,2,5,4,19,2020-05-27T02:12:41Z
https://api.github.com/repos/nodejs/node,https://github.com/nodejs/node/pull/34343,v12.18.3 proposal,7,4,1,2,30,501,2020-07-13T19:28:32Z
https://api.github.com/repos/GoogleCloudPlatform/nodejs-docs-samples,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/pull/2141,Extend retries for Run tests,7,0,3,4,4,23,2021-01-25T17:35:58Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32392,🐛 [amp-consent] Fix <amp-consent> inside <amp-next-page> firing again for the same consent id,7,4,2,1,5,33,2021-02-03T17:30:55Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32842,✅  [amp-mathml] add unit tests,7,0,3,4,1,65,2021-02-23T22:04:20Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/16475,Retry apiRequest in virtual agent webchat,7,1,3,3,4,200,2021-03-23T16:04:39Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/16635,Disables flaky test,7,1,3,3,1,2,2021-04-02T15:26:02Z
https://api.github.com/repos/openactive/openactive-test-suite,https://github.com/openactive/openactive-test-suite/pull/386,feat: Delete check for proposal,7,0,3,2,5,273,2021-04-27T23:44:34Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35994,♻️ Rename `Brightcove` to `BentoBrightcove`,7,0,7,0,4,40,2021-09-08T17:19:58Z
https://api.github.com/repos/BrightspaceUI/core,https://github.com/BrightspaceUI/core/pull/1741,skip flaky test,7,0,3,4,1,3,2021-09-23T20:40:09Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/36188,Rename `Selector` and `Option` to `BentoSelector` and `BentoSelectorOption`.,7,1,5,1,5,214,2021-09-28T20:47:11Z
https://api.github.com/repos/kturney/ember-mapbox-gl,https://github.com/kturney/ember-mapbox-gl/pull/115,Test case popup rerender after close,7,0,3,4,2,28,2021-11-09T01:14:05Z
https://api.github.com/repos/ainblockchain/ain-blockchain,https://github.com/ainblockchain/ain-blockchain/pull/760,Fix flaky test cases with created_at tx field value,7,0,4,3,2,20,2021-12-08T05:03:53Z
https://api.github.com/repos/prebid/Prebid.js,https://github.com/prebid/Prebid.js/pull/7851,Prebid core & currency module: fix race condition on slow fetch of currency conversion file,7,4,3,0,6,348,2021-12-11T01:21:10Z
https://api.github.com/repos/vaadin/web-components,https://github.com/vaadin/web-components/pull/3789,fix: run the class name generator only for loaded rows,7,0,4,3,2,33,2022-05-06T08:10:40Z
https://api.github.com/repos/OutfitDelivery/boilerplate,https://github.com/OutfitDelivery/boilerplate/pull/28,remove flaky test,7,0,7,0,1,52,2022-11-02T04:57:46Z
https://api.github.com/repos/TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/16175,Removed flaky test,7,0,2,5,1,29,2023-01-24T11:35:16Z
https://api.github.com/repos/LiskHQ/lisk-mobile,https://github.com/LiskHQ/lisk-mobile/pull/1682,Fix show Lisk as the default blockchain application,7,2,3,2,3,60,2023-02-24T12:42:14Z
https://api.github.com/repos/fluid-queue/fluid-queue,https://github.com/fluid-queue/fluid-queue/pull/63,Fix race condition crash for !chance command,7,0,1,6,6,459,2023-04-16T12:33:06Z
https://api.github.com/repos/scality/backbeat,https://github.com/scality/backbeat/pull/2423,BB-420: fix conductor race condition,7,0,7,0,2,60,2023-06-15T06:51:34Z
https://api.github.com/repos/nwutils/nw-builder,https://github.com/nwutils/nw-builder/pull/999,fix(get): wrap `unzipper` in Promise,7,0,4,3,4,81,2023-12-21T02:34:51Z
https://api.github.com/repos/cloudera/hue,https://github.com/cloudera/hue/pull/3654,[jb] Various mini Job Browser improvements,7,3,2,2,6,153,2024-03-13T18:22:18Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/65909,fix: race condition in CLI output in react-compiler test,7,0,3,4,1,6,2024-05-17T21:59:36Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/66429,Avoid race condition in ppr navigations test,7,0,1,6,1,4,2024-05-31T20:29:24Z
https://api.github.com/repos/ably/ably-js,https://github.com/ably/ably-js/pull/1855,[ECO-4914] Fix websocket reconnection can get stuck in disconnected/connecting cycle,7,4,3,0,3,124,2024-09-06T16:21:25Z
https://api.github.com/repos/adobecom/milo,https://github.com/adobecom/milo/pull/3549,Mwpw 155418 Remove dependency on gist.github.com for gist.test.js,7,0,2,5,1,38,2025-01-27T12:33:27Z
https://api.github.com/repos/elasticsearch-dump/elasticsearch-dump,https://github.com/elasticsearch-dump/elasticsearch-dump/pull/1092,add fix for race condition whereby pending writes,7,6,1,0,16,1110,2025-02-15T22:55:43Z
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64022,Bump timeouts for flaky tests,7,0,3,4,1,4,2025-02-19T00:27:38Z
https://api.github.com/repos/bbc/bigscreen-player,https://github.com/bbc/bigscreen-player/pull/371,fix(imsc): subtitle startup race condition,7,1,3,3,2,22,2025-03-03T13:42:58Z
https://api.github.com/repos/SerayaEryn/fast-translation,https://github.com/SerayaEryn/fast-translation/pull/7,fix flaky test,6,6,0,0,2,5,2019-01-17T19:15:25Z
https://api.github.com/repos/ethical-jobs/sdk-js-archived,https://github.com/ethical-jobs/sdk-js-archived/pull/7,ATS-72: Add refresh token to auth process,6,0,3,3,9,311,2019-10-02T23:51:40Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/27798,amp-geo: Support subdivision response in API,6,6,0,0,2,63,2020-04-16T04:39:18Z
https://api.github.com/repos/nkowaokwu/igbo_api,https://github.com/nkowaokwu/igbo_api/pull/209,Remove skip flag from regex test,6,6,0,0,1,4,2020-11-03T03:12:50Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/31055,✨ Bento amp-video-iframe,6,0,2,4,12,506,2020-11-09T21:50:22Z
https://api.github.com/repos/neo4j/neo4j-javascript-driver,https://github.com/neo4j/neo4j-javascript-driver/pull/649,teskit: Fine tunning stress tests to run in testkit,6,1,3,2,2,59,2020-12-14T11:45:48Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32906,✅ [`amp-wistia-player`] Add unit tests to improve test coverage.,6,0,2,4,1,85,2021-02-25T08:19:29Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35566,[amp-iframe] resize iframe using IntersectionObserver,6,0,2,4,8,353,2021-08-09T04:31:51Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35654,♻️ Remove geoOverride from mode,6,6,0,0,3,43,2021-08-12T21:06:42Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35809,allow amp-geo server side rendering on cache,6,6,0,0,2,385,2021-08-25T18:48:20Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35953,📖 Rename Facebook component to BentoFacebook,6,0,4,2,5,60,2021-09-04T00:08:10Z
https://api.github.com/repos/formvuelate/formvuelate,https://github.com/formvuelate/formvuelate/pull/254,"fix(lookup, formvuelate): remapped nested",6,0,3,3,9,223,2021-11-12T10:33:42Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/13312,fix(admin-panel): Fix warnings about wrapping code in 'act' call.,6,0,3,3,1,8,2022-06-18T01:11:57Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/38625,Add documentation for us-va support,6,6,0,0,2,56,2023-01-11T19:42:38Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/38920,add us-co (Colorado) and us-ct (Connecticut) docs and test for geo detection support,6,6,0,0,2,77,2023-05-10T16:45:37Z
https://api.github.com/repos/pouchdb/pouchdb,https://github.com/pouchdb/pouchdb/pull/8652,test.viewadapter: only run for expected adapters,6,0,2,4,1,8,2023-06-07T08:37:46Z
https://api.github.com/repos/beyondessential/tamanu,https://github.com/beyondessential/tamanu/pull/4822,No-issue: fix flaky apiKeys.test.js test,6,0,2,4,1,9,2023-10-19T00:12:45Z
https://api.github.com/repos/Brightspace/test-reporting-node,https://github.com/Brightspace/test-reporting-node/pull/18,Add playwright reporter,6,2,2,2,15,713,2023-12-21T19:02:44Z
https://api.github.com/repos/folio-org/ui-plugin-query-builder,https://github.com/folio-org/ui-plugin-query-builder/pull/114,[UIPQB-107] Fix race condition when loading query using source values,6,0,3,3,3,25,2024-03-29T20:28:13Z
https://api.github.com/repos/aziontech/azion-console-kit,https://github.com/aziontech/azion-console-kit/pull/1574,[UXE-4335] fix: update rules engine list response phase after success creation,6,0,3,3,3,102,2024-08-01T19:37:29Z
https://api.github.com/repos/opensearch-project/opensearch-js,https://github.com/opensearch-project/opensearch-js/pull/900,Version Bump: 2.13.0,6,4,1,1,5,67,2024-11-12T16:37:29Z
https://api.github.com/repos/europeana/portal.js,https://github.com/europeana/portal.js/pull/2544,fix: show embed modal from within widget,6,0,4,2,5,24,2025-01-23T13:07:08Z
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64600,"Revert ""Revert ""Fix School Info Confirmation dialog when user confirms they work at the same school""""",6,0,2,4,5,72,2025-03-17T19:49:02Z
https://api.github.com/repos/cap-js/cds-dbs,https://github.com/cap-js/cds-dbs/pull/1136,test: skip flaky test because of hdb Timestamp behavior,6,0,3,3,1,3,2025-04-09T12:57:25Z
https://api.github.com/repos/ONSdigital/eq-author-app,https://github.com/ONSdigital/eq-author-app/pull/100,Upgrade apollo,5,5,0,0,10,385,2019-01-02T10:34:54Z
https://api.github.com/repos/cablelabs/lpwanserver-web-client,https://github.com/cablelabs/lpwanserver-web-client/pull/60,Issue 59,5,0,2,3,4,13,2019-01-16T21:12:31Z
https://api.github.com/repos/clinicjs/node-clinic-doctor,https://github.com/clinicjs/node-clinic-doctor/pull/237,Fix flaky test/cmd-collect.test.js,5,0,5,0,1,6,2019-04-23T12:56:19Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/28799,🐛 Resolve amp-brightcove loading promise after every layout,5,1,1,3,2,60,2020-06-10T18:00:19Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/28976,🗑 Remove unnecessary test,5,1,1,3,1,15,2020-06-22T17:07:26Z
https://api.github.com/repos/nodejs/node,https://github.com/nodejs/node/pull/34093,v14.5.0 proposal,5,2,1,2,30,536,2020-06-28T03:28:50Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32991,Validator rollup,5,0,5,0,26,812,2021-03-01T21:26:52Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/34247,♻️ Move `imaVideo.js` so it can be owned by Bento and Components,5,2,1,2,10,51,2021-05-06T13:54:55Z
https://api.github.com/repos/SAP-samples/cloud-cap-samples,https://github.com/SAP-samples/cloud-cap-samples/pull/231,Avoid race condition in customer-handlers.test,5,0,1,4,1,10,2021-05-12T10:44:48Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/34860,🏗 Use aliased paths in generated extensions,5,0,3,2,7,22,2021-06-15T15:01:36Z
https://api.github.com/repos/Kong/insomnia,https://github.com/Kong/insomnia/pull/3970,"Don't resolve plugin prompt promise until modal has closed, to avoid a race condition",5,0,5,0,4,28,2021-08-30T05:27:07Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/36980,update validator to allow script[amp-story-dvh-polyfill] for transformed documents,5,0,5,0,4,39,2021-11-17T23:49:41Z
https://api.github.com/repos/node-modules/agentkeepalive,https://github.com/node-modules/agentkeepalive/pull/102,fix: change `freeSocketTimeout` default value to 4000,5,2,1,2,8,142,2021-12-31T02:52:21Z
